,Batch,ID,Time,Embryo,Zona
4012,D2019_02_01_S00275_I0800_D_pdb,E5,7741,0.3087,0.4274
4013,D2019_02_01_S00275_I0800_D_pdb,E5,2102,0.2173,0.3184
4014,D2019_02_01_S00275_I0800_D_pdb,E5,1972,0.2288,0.3298
4015,D2019_02_01_S00275_I0800_D_pdb,E5,4782,0.2279,0.3177
4016,D2019_02_01_S00275_I0800_D_pdb,E5,6795,0.2332,0.3361
4017,D2019_02_01_S00275_I0800_D_pdb,E5,4314,0.2269,0.3195
4018,D2019_02_01_S00275_I0800_D_pdb,E5,3383,0.2224,0.3193
4019,D2019_02_01_S00275_I0800_D_pdb,E5,2753,0.2196,0.3195
4020,D2019_02_01_S00275_I0800_D_pdb,E5,6435,0.2317,0.3305
4021,D2019_02_01_S00275_I0800_D_pdb,E5,2973,0.2248,0.3242
4022,D2019_02_01_S00275_I0800_D_pdb,E5,2223,0.2175,0.3225
4023,D2019_02_01_S00275_I0800_D_pdb,E5,3293,0.2244,0.3210
4024,D2019_02_01_S00275_I0800_D_pdb,E5,7161,0.2437,0.3259
4025,D2019_02_01_S00275_I0800_D_pdb,E5,8061,0.3390,0.4513
4026,D2019_02_01_S00275_I0800_D_pdb,E5,276,0.2252,0.3239
4027,D2019_02_01_S00275_I0800_D_pdb,E5,7611,0.2937,0.3546
4028,D2019_02_01_S00275_I0800_D_pdb,E5,1176,0.2246,0.3182
4029,D2019_02_01_S00275_I0800_D_pdb,E5,4004,0.2278,0.3238
4030,D2019_02_01_S00275_I0800_D_pdb,E5,4662,0.2278,0.3213
4031,D2019_02_01_S00275_I0800_D_pdb,E5,4913,0.2285,0.3237
4032,D2019_02_01_S00275_I0800_D_pdb,E5,4502,0.2277,0.3206
4033,D2019_02_01_S00275_I0800_D_pdb,E5,4612,0.2280,0.3228
4034,D2019_02_01_S00275_I0800_D_pdb,E5,7032,0.2494,0.3280
4035,D2019_02_01_S00275_I0800_D_pdb,E5,4462,0.2287,0.3204
4036,D2019_02_01_S00275_I0800_D_pdb,E5,3753,0.2323,0.3259
4037,D2019_02_01_S00275_I0800_D_pdb,E5,8041,0.3330,0.4251
4038,D2019_02_01_S00275_I0800_D_pdb,E5,6585,0.2312,0.3329
4039,D2019_02_01_S00275_I0800_D_pdb,E5,1742,0.2259,0.3256
4040,D2019_02_01_S00275_I0800_D_pdb,E5,8341,0.4026,0.4849
4041,D2019_02_01_S00275_I0800_D_pdb,E5,3653,0.2307,0.3255
4042,D2019_02_01_S00275_I0800_D_pdb,E5,3803,0.2291,0.3245
4043,D2019_02_01_S00275_I0800_D_pdb,E5,7013,0.2452,0.3276
4044,D2019_02_01_S00275_I0800_D_pdb,E5,7861,0.2961,0.3640
4045,D2019_02_01_S00275_I0800_D_pdb,E5,216,0.2241,0.3180
4046,D2019_02_01_S00275_I0800_D_pdb,E5,8141,0.3669,0.4255
4047,D2019_02_01_S00275_I0800_D_pdb,E5,4304,0.2264,0.3210
4048,D2019_02_01_S00275_I0800_D_pdb,E5,3253,0.2233,0.3201
4049,D2019_02_01_S00275_I0800_D_pdb,E5,7941,0.3254,0.4198
4050,D2019_02_01_S00275_I0800_D_pdb,E5,2893,0.2219,0.3183
4051,D2019_02_01_S00275_I0800_D_pdb,E5,4552,0.2292,0.3250
4052,D2019_02_01_S00275_I0800_D_pdb,E5,7431,0.2786,0.4172
4053,D2019_02_01_S00275_I0800_D_pdb,E5,7721,0.3045,0.3780
4054,D2019_02_01_S00275_I0800_D_pdb,E5,7231,0.2687,0.3448
4055,D2019_02_01_S00275_I0800_D_pdb,E5,2263,0.2206,0.3241
4056,D2019_02_01_S00275_I0800_D_pdb,E5,2463,0.2219,0.3230
4057,D2019_02_01_S00275_I0800_D_pdb,E5,4652,0.2283,0.3235
4058,D2019_02_01_S00275_I0800_D_pdb,E5,2283,0.2212,0.3207
4059,D2019_02_01_S00275_I0800_D_pdb,E5,7901,0.3071,0.3784
4060,D2019_02_01_S00275_I0800_D_pdb,E5,886,0.2249,0.3169
4061,D2019_02_01_S00275_I0800_D_pdb,E5,2082,0.2183,0.3214
4062,D2019_02_01_S00275_I0800_D_pdb,E5,6204,0.2280,0.3227
4063,D2019_02_01_S00275_I0800_D_pdb,E5,2443,0.2226,0.3231
4064,D2019_02_01_S00275_I0800_D_pdb,E5,3353,0.2240,0.3220
4065,D2019_02_01_S00275_I0800_D_pdb,E5,5844,0.2302,0.3330
4066,D2019_02_01_S00275_I0800_D_pdb,E5,7281,0.2496,0.3274
4067,D2019_02_01_S00275_I0800_D_pdb,E5,4374,0.2289,0.3244
4068,D2019_02_01_S00275_I0800_D_pdb,E5,7361,0.2457,0.3335
4069,D2019_02_01_S00275_I0800_D_pdb,E5,7841,0.3041,0.3660
4070,D2019_02_01_S00275_I0800_D_pdb,E5,526,0.2264,0.3207
4071,D2019_02_01_S00275_I0800_D_pdb,E5,3013,0.2272,0.3219
4072,D2019_02_01_S00275_I0800_D_pdb,E5,2002,0.2246,0.3208
4073,D2019_02_01_S00275_I0800_D_pdb,E5,2853,0.2162,0.3123
4074,D2019_02_01_S00275_I0800_D_pdb,E5,6465,0.2319,0.3297
4075,D2019_02_01_S00275_I0800_D_pdb,E5,2563,0.2213,0.3235
4076,D2019_02_01_S00275_I0800_D_pdb,E5,8211,0.3722,0.5507
4077,D2019_02_01_S00275_I0800_D_pdb,E5,6845,0.2314,0.3325
4078,D2017_03_30_S0223_I776_pdb,E10,1774,0.1782,0.2655
4079,D2017_03_30_S0223_I776_pdb,E10,8146,0.1773,0.2306
4080,D2017_03_30_S0223_I776_pdb,E10,4019,0.1850,0.2598
4081,D2017_03_30_S0223_I776_pdb,E10,1683,0.1737,0.2657
4082,D2017_03_30_S0223_I776_pdb,E10,9240,,
4083,D2017_03_30_S0223_I776_pdb,E10,5587,0.1780,0.2561
4084,D2017_03_30_S0223_I776_pdb,E10,7653,0.1574,0.2083
4085,D2017_03_30_S0223_I776_pdb,E10,6672,0.1968,0.2644
4086,D2017_03_30_S0223_I776_pdb,E10,7401,0.1801,0.2102
4087,D2017_03_30_S0223_I776_pdb,E10,5577,0.1802,0.2596
4088,D2017_03_30_S0223_I776_pdb,E10,7714,0.1413,0.1920
4089,D2017_03_30_S0223_I776_pdb,E10,2244,0.1743,0.2691
4090,D2017_03_30_S0223_I776_pdb,E10,1533,0.1736,0.2650
4091,D2017_03_30_S0223_I776_pdb,E10,7300,0.1867,0.2326
4092,D2017_03_30_S0223_I776_pdb,E10,2993,0.1771,0.2670
4093,D2017_03_30_S0223_I776_pdb,E10,9260,,
4094,D2017_03_30_S0223_I776_pdb,E10,3013,0.1805,0.2623
4095,D2017_03_30_S0223_I776_pdb,E10,3663,0.1762,0.2677
4096,D2017_03_30_S0223_I776_pdb,E10,8086,0.1727,0.2192
4097,D2017_03_30_S0223_I776_pdb,E10,7340,0.1839,0.2344
4098,D2017_03_30_S0223_I776_pdb,E10,3063,0.1799,0.2646
4099,D2017_03_30_S0223_I776_pdb,E10,2224,0.1724,0.2710
4100,D2017_03_30_S0223_I776_pdb,E10,7905,,
4101,D2017_03_30_S0223_I776_pdb,E10,5567,0.1772,0.2503
4102,D2017_03_30_S0223_I776_pdb,E10,3323,0.1810,0.2659
4103,D2017_03_30_S0223_I776_pdb,E10,9360,,
4104,D2017_03_30_S0223_I776_pdb,E10,6957,0.1947,0.2639
4105,D2017_03_30_S0223_I776_pdb,E10,8016,,
4106,D2017_03_30_S0223_I776_pdb,E10,8520,,
4107,D2017_03_30_S0223_I776_pdb,E10,6511,0.1972,0.2588
4108,D2017_03_30_S0223_I776_pdb,E10,5758,0.1820,0.2499
4109,D2017_03_30_S0223_I776_pdb,E10,1974,0.1744,0.2663
4110,D2017_03_30_S0223_I776_pdb,E10,5455,0.1881,0.2532
4111,D2017_03_30_S0223_I776_pdb,E10,7663,0.1539,0.1981
4112,D2017_03_30_S0223_I776_pdb,E10,5210,0.1838,0.2490
4113,D2017_03_30_S0223_I776_pdb,E10,5858,0.1863,0.2649
4114,D2017_03_30_S0223_I776_pdb,E10,6109,0.1801,0.2640
4115,D2017_03_30_S0223_I776_pdb,E10,1984,0.1746,0.2660
4116,D2017_03_30_S0223_I776_pdb,E10,9590,,
4117,D2017_03_30_S0223_I776_pdb,E10,2194,0.1739,0.2705
4118,D2017_03_30_S0223_I776_pdb,E10,3263,0.1808,0.2688
4119,D2017_03_30_S0223_I776_pdb,E10,1453,0.1705,0.2681
4120,D2017_03_30_S0223_I776_pdb,E10,4279,0.1895,0.2524
4121,D2017_03_30_S0223_I776_pdb,E10,9630,,
4122,D2017_03_30_S0223_I776_pdb,E10,9040,,
4123,D2017_03_30_S0223_I776_pdb,E10,5359,0.1841,0.2552
4124,D2017_03_30_S0223_I776_pdb,E10,5000,0.1832,0.2645
4125,D2017_03_30_S0223_I776_pdb,E10,4159,0.1863,0.2599
4126,D2017_03_30_S0223_I776_pdb,E10,6240,0.1845,0.2638
4127,D2017_03_30_S0223_I776_pdb,E10,4169,0.1848,0.2539
4128,D2017_03_30_S0223_I776_pdb,E10,8293,0.1385,0.2074
4129,D2017_03_30_S0223_I776_pdb,E10,4690,0.1877,0.2648
4130,D2017_03_30_S0223_I776_pdb,E10,6310,0.1812,0.2555
4131,D2017_03_30_S0223_I776_pdb,E10,7451,0.1785,0.2149
4132,D2017_03_30_S0223_I776_pdb,E10,7259,0.1868,0.2315
4133,D2017_03_30_S0223_I776_pdb,E10,4810,0.1820,0.2600
4134,D2017_03_30_S0223_I776_pdb,E10,3846,0.1865,0.2656
4135,D2017_03_30_S0223_I776_pdb,E10,9060,,
4136,D2017_03_30_S0223_I776_pdb,E10,6190,0.1822,0.2619
4137,D2017_03_30_S0223_I776_pdb,E10,7744,0.1744,0.2348
4138,D2017_03_30_S0223_I776_pdb,E10,7048,0.1954,0.2653
4139,D2017_03_30_S0223_I776_pdb,E10,4049,0.1857,0.2573
4140,D2017_03_30_S0223_I776_pdb,E10,4179,0.1823,0.2570
4141,D2017_03_30_S0223_I776_pdb,E10,5557,0.1795,0.2473
4142,D2017_03_30_S0223_I776_pdb,E10,3804,0.1816,0.2669
4143,D2017_03_30_S0223_I776_pdb,E10,1282,0.1532,0.2652
4144,D2017_03_30_S0223_I776_pdb,E10,3083,0.1802,0.2651
4145,D2017_03_30_S0223_I776_pdb,E10,8569,,
4146,D2017_03_30_S0223_I776_pdb,E10,2414,0.1741,0.2636
4147,D2017_03_30_S0223_I776_pdb,E10,5928,0.1832,0.2593
4148,D2017_03_30_S0223_I776_pdb,E10,7633,0.1621,0.2132
4149,D2017_03_30_S0223_I776_pdb,E10,5677,0.1804,0.2557
4150,D2017_03_30_S0223_I776_pdb,E10,3463,0.1801,0.2711
4151,D2017_03_30_S0223_I776_pdb,E10,3143,0.1781,0.2665
4152,D2017_03_30_S0223_I776_pdb,E10,2294,0.1759,0.2642
4153,D2017_03_30_S0223_I776_pdb,E10,5506,0.1820,0.2491
4154,D2017_03_30_S0223_I776_pdb,E10,4730,0.1841,0.2636
4155,D2017_03_30_S0223_I776_pdb,E10,7350,0.1838,0.2275
4156,D2017_03_30_S0223_I776_pdb,E10,1714,0.1761,0.2659
4157,D2017_03_30_S0223_I776_pdb,E10,8045,,
4158,D2017_03_30_S0223_I776_pdb,E10,8659,,
4159,D2017_03_30_S0223_I776_pdb,E10,7521,0.1883,0.2522
4160,D2017_03_30_S0223_I776_pdb,E10,3583,0.1730,0.2633
4161,D2017_03_30_S0223_I776_pdb,E10,8176,,
4162,D2017_03_30_S0223_I776_pdb,E10,6521,0.1982,0.2631
4163,D2017_03_30_S0223_I776_pdb,E10,7481,0.1792,0.2255
4164,D2017_03_30_S0223_I776_pdb,E10,7290,0.1915,0.2324
4165,D2017_03_30_S0223_I776_pdb,E10,5445,0.1876,0.2543
4166,D2017_03_30_S0223_I776_pdb,E10,6531,0.1994,0.2630
4167,D2017_03_30_S0223_I776_pdb,E10,6401,0.1885,0.2656
4168,D2017_03_30_S0223_I776_pdb,E10,2304,0.1744,0.2666
4169,D2017_03_30_S0223_I776_pdb,E10,7774,0.1617,0.2071
4170,D2017_03_30_S0223_I776_pdb,E10,6702,0.1971,0.2569
4171,D2017_03_30_S0223_I776_pdb,E10,5989,0.1827,0.2619
4172,D2017_03_30_S0223_I776_pdb,E10,4990,0.1836,0.2614
4173,D2017_03_30_S0223_I776_pdb,E10,1101,0.1597,0.2701
4174,D2017_03_30_S0223_I776_pdb,E10,2204,0.1741,0.2683
4175,D2017_03_30_S0223_I776_pdb,E10,1251,0.1492,0.2687
4176,D2017_03_30_S0223_I776_pdb,E10,5329,0.1873,0.2460
4177,D2017_03_30_S0223_I776_pdb,E10,3243,0.1777,0.2700
4178,D2017_03_30_S0223_I776_pdb,E10,7139,0.1939,0.2689
4179,D2017_03_30_S0223_I776_pdb,E10,8930,,
4180,D2017_03_30_S0223_I776_pdb,E10,4029,0.1878,0.2591
4181,D2017_03_30_S0223_I776_pdb,E10,7159,0.1923,0.2628
4182,D2017_03_30_S0223_I776_pdb,E10,9020,,
4183,D2017_03_30_S0223_I776_pdb,E10,4700,0.1884,0.2590
4184,D2017_03_30_S0223_I776_pdb,E10,7693,0.1530,0.2223
4185,D2017_03_30_S0223_I776_pdb,E10,9120,,
4186,D2017_03_30_S0223_I776_pdb,E10,1191,0.1459,0.2677
4187,D2017_03_30_S0223_I776_pdb,E10,2812,0.1804,0.2687
4188,D2017_03_30_S0223_I776_pdb,E10,2619,0.1772,0.2610
4189,D2017_03_30_S0223_I776_pdb,E10,5536,0.1799,0.2492
4190,D2017_03_30_S0223_I776_pdb,E10,5697,0.1851,0.2627
4191,D2017_03_30_S0223_I776_pdb,E10,1141,0.1496,0.2672
4192,D2017_03_30_S0223_I776_pdb,E10,6381,0.1849,0.2636
4193,D2017_03_30_S0223_I776_pdb,E10,3213,0.1800,0.2688
4194,D2017_03_30_S0223_I776_pdb,E10,7734,0.1774,0.2363
4195,D2017_03_30_S0223_I776_pdb,E10,9160,,
4196,D2017_03_30_S0223_I776_pdb,E10,5526,0.1814,0.2546
4197,D2017_03_30_S0223_I776_pdb,E10,5788,0.1880,0.2624
4198,D2017_03_30_S0223_I776_pdb,E10,9170,,
4199,D2017_03_30_S0223_I776_pdb,E10,7864,,
4200,D2017_03_30_S0223_I776_pdb,E10,2454,0.1736,0.2666
4201,D2017_03_30_S0223_I776_pdb,E10,3533,0.1769,0.2709
4202,D2017_03_30_S0223_I776_pdb,E10,4880,0.1814,0.2664
4203,D2017_03_30_S0223_I776_pdb,E10,1311,0.1465,0.2661
4204,D2017_03_30_S0223_I776_pdb,E10,7562,0.1884,0.2520
4205,D2017_03_30_S0223_I776_pdb,E10,4720,0.1862,0.2640
4206,D2017_03_30_S0223_I776_pdb,E10,9450,,
4207,D2017_03_30_S0223_I776_pdb,E10,4410,0.1864,0.2602
4208,D2017_03_30_S0223_I776_pdb,E10,8769,,
4209,D2017_03_30_S0223_I776_pdb,E10,2953,0.1764,0.2668
4210,D2017_03_30_S0223_I776_pdb,E10,8344,0.1019,
4211,D2017_03_30_S0223_I776_pdb,E10,1654,0.1744,0.2663
4212,D2017_03_30_S0223_I776_pdb,E10,5339,0.1894,0.2467
4213,D2017_03_30_S0223_I776_pdb,E10,6431,0.1928,0.2626
4214,D2017_03_30_S0223_I776_pdb,E10,1814,0.1787,0.2614
4215,D2017_03_30_S0223_I776_pdb,E10,2943,0.1738,0.2716
4216,D2017_03_30_S0223_I776_pdb,E10,2014,0.1732,0.2677
4217,D2017_03_30_S0223_I776_pdb,E10,2932,0.1734,0.2656
4218,D2017_03_30_S0223_I776_pdb,E10,4219,0.1872,0.2610
4219,D2017_03_30_S0223_I776_pdb,E10,5279,0.1876,0.2475
4220,D2017_03_30_S0223_I776_pdb,E10,8970,,
4221,D2017_03_30_S0223_I776_pdb,E10,7330,0.1863,0.2417
4222,D2017_03_30_S0223_I776_pdb,E10,9130,,
4223,D2017_03_30_S0223_I776_pdb,E10,1523,0.1757,0.2660
4224,D2017_03_30_S0223_I776_pdb,E10,8448,,
4225,D2017_03_30_S0223_I776_pdb,E10,2983,0.1773,0.2644
4226,D2017_03_30_S0223_I776_pdb,E10,8459,,
4227,D2017_03_30_S0223_I776_pdb,E10,6602,0.1973,0.2560
4228,D2017_03_30_S0223_I776_pdb,E10,7239,0.1874,0.2298
4229,D2017_03_30_S0223_I776_pdb,E10,5220,0.1853,0.2523
4230,D2017_03_30_S0223_I776_pdb,E10,8156,0.1757,0.2437
4231,D2017_03_30_S0223_I776_pdb,E10,4319,0.1878,0.2591
4232,D2017_03_30_S0223_I776_pdb,E10,3723,0.1742,0.2689
4233,D2017_03_30_S0223_I776_pdb,E10,1171,0.1536,0.2673
4234,D2017_03_30_S0223_I776_pdb,E10,6632,0.1986,0.2640
4235,D2017_03_30_S0223_I776_pdb,E10,8398,,
4236,D2017_03_30_S0223_I776_pdb,E10,5868,0.1894,0.2711
4237,D2017_03_30_S0223_I776_pdb,E10,4530,0.1870,0.2558
4238,D2017_03_30_S0223_I776_pdb,E10,5299,0.1877,0.2546
4239,D2017_03_30_S0223_I776_pdb,E10,6907,0.1971,0.2691
4240,D2017_03_30_S0223_I776_pdb,E10,6461,0.1973,0.2649
4241,D2017_03_30_S0223_I776_pdb,E10,3794,0.1827,0.2651
4242,D2017_03_30_S0223_I776_pdb,E10,1944,0.1760,0.2664
4243,D2017_03_30_S0223_I776_pdb,E10,9230,,
4244,D2017_03_30_S0223_I776_pdb,E10,3133,0.1789,0.2665
4245,D2017_03_30_S0223_I776_pdb,E10,4480,0.1859,0.2552
4246,D2017_03_30_S0223_I776_pdb,E10,3643,0.1756,0.2648
4247,D2017_03_30_S0223_I776_pdb,E10,4309,0.1862,0.2484
4248,D2017_03_30_S0223_I776_pdb,E10,3866,0.1870,0.2620
4249,D2017_03_30_S0223_I776_pdb,E10,9090,,
4250,D2017_03_30_S0223_I776_pdb,E10,7955,,
4251,D2017_03_30_S0223_I776_pdb,E10,5389,0.1871,0.2502
4252,D2017_03_30_S0223_I776_pdb,E10,8066,0.1830,0.2404
4253,D2017_03_30_S0223_I776_pdb,E10,6887,0.1946,0.2558
4254,D2017_03_30_S0223_I776_pdb,E10,8739,,
4255,D2017_03_30_S0223_I776_pdb,E10,8076,0.1768,0.2384
4256,D2017_03_30_S0223_I776_pdb,E10,7552,0.1942,0.2561
4257,D2017_03_30_S0223_I776_pdb,E10,1503,0.1755,0.2676
4258,D2017_03_30_S0223_I776_pdb,E10,7683,0.1505,0.1977
4259,D2017_03_30_S0223_I776_pdb,E10,1804,0.1784,0.2638
4260,D2017_03_30_S0223_I776_pdb,E10,3633,0.1757,0.2683
4261,D2017_03_30_S0223_I776_pdb,E10,3877,0.1835,0.2643
4262,D2017_03_30_S0223_I776_pdb,E10,5818,0.1858,0.2621
4263,D2017_03_30_S0223_I776_pdb,E10,4550,0.1862,0.2624
4264,D2017_03_30_S0223_I776_pdb,E10,8116,0.1688,0.2253
4265,D2017_03_30_S0223_I776_pdb,E10,6877,0.1996,0.2621
4266,D2017_03_30_S0223_I776_pdb,E10,1924,0.1780,0.2694
4267,D2017_03_30_S0223_I776_pdb,E10,4299,0.1893,0.2619
4268,D2017_03_30_S0223_I776_pdb,E10,7360,0.1813,0.2273
4269,D2017_03_30_S0223_I776_pdb,E10,5369,0.1833,0.2488
4270,D2017_03_30_S0223_I776_pdb,E10,5969,0.1840,0.2635
4271,D2017_03_30_S0223_I776_pdb,E10,4139,0.1847,0.2572
4272,D2017_03_30_S0223_I776_pdb,E10,5399,0.1879,0.2540
4273,D2017_03_30_S0223_I776_pdb,E10,1794,0.1796,0.2654
4274,D2017_03_30_S0223_I776_pdb,E10,6937,0.2001,0.2718
4275,D2017_03_30_S0223_I776_pdb,E10,2054,0.1744,0.2679
4276,D2017_03_30_S0223_I776_pdb,E10,6582,0.1981,0.2546
4277,D2017_03_30_S0223_I776_pdb,E10,7491,0.1864,0.2299
4278,D2017_03_30_S0223_I776_pdb,E10,7320,0.1899,0.2449
4279,D2017_03_30_S0223_I776_pdb,E10,1302,0.1480,0.2664
4280,D2017_03_30_S0223_I776_pdb,E10,9340,,
4281,D2017_03_30_S0223_I776_pdb,E10,2444,0.1743,0.2632
4282,D2017_03_30_S0223_I776_pdb,E10,1261,0.1541,0.2665
4283,D2017_03_30_S0223_I776_pdb,E10,6998,0.1902,0.2578
4284,D2017_03_30_S0223_I776_pdb,E10,2599,0.1764,0.2571
4285,D2017_03_30_S0223_I776_pdb,E10,4089,0.1840,0.2564
4286,D2017_03_30_S0223_I776_pdb,E10,3899,0.1853,0.2632
4287,D2017_03_30_S0223_I776_pdb,E10,8749,,
4288,D2017_03_30_S0223_I776_pdb,E10,5309,0.1829,0.2454
4289,D2017_03_30_S0223_I776_pdb,E10,2579,0.1749,0.2640
4290,D2017_03_30_S0223_I776_pdb,E10,9220,,
4291,D2017_03_30_S0223_I776_pdb,E10,9520,,
4292,D2017_03_30_S0223_I776_pdb,E10,2609,0.1768,0.2609
4293,D2017_03_30_S0223_I776_pdb,E10,5050,0.1840,0.2620
4294,D2017_03_30_S0223_I776_pdb,E10,1604,0.1737,0.2642
4295,D2017_03_30_S0223_I776_pdb,E10,6150,0.1798,0.2621
4296,D2017_03_30_S0223_I776_pdb,E10,3093,0.1813,0.2680
4297,D2017_03_30_S0223_I776_pdb,E10,5140,0.1807,0.2584
4298,D2017_03_30_S0223_I776_pdb,E10,1844,0.1772,0.2670
4299,D2017_03_30_S0223_I776_pdb,E10,3989,0.1849,0.2607
4300,D2017_03_30_S0223_I776_pdb,E10,8900,,
4301,D2017_03_30_S0223_I776_pdb,E10,5465,0.1834,0.2518
4302,D2017_03_30_S0223_I776_pdb,E10,4329,0.1861,0.2582
4303,D2017_03_30_S0223_I776_pdb,E10,2699,0.1794,0.2602
4304,D2017_03_30_S0223_I776_pdb,E10,6280,0.1841,0.2590
4305,D2017_03_30_S0223_I776_pdb,E10,8408,,
4306,D2017_03_30_S0223_I776_pdb,E10,5657,0.1836,0.2620
4307,D2017_03_30_S0223_I776_pdb,E10,2529,0.1753,0.2621
4308,D2017_03_30_S0223_I776_pdb,E10,1694,0.1743,0.2654
4309,D2017_03_30_S0223_I776_pdb,E10,1271,0.1525,0.2679
4310,D2017_03_30_S0223_I776_pdb,E10,2823,0.1792,0.2703
4311,D2017_03_30_S0223_I776_pdb,E10,7854,,
4312,D2017_03_30_S0223_I776_pdb,E10,6390,0.1870,0.2602
4313,D2017_03_30_S0223_I776_pdb,E10,3513,0.1779,0.2707
4314,D2017_03_30_S0223_I776_pdb,E10,5425,0.1890,0.2415
4315,D2017_03_30_S0223_I776_pdb,E10,2973,0.1758,0.2630
4316,D2017_03_30_S0223_I776_pdb,E10,8035,,
4317,D2017_03_30_S0223_I776_pdb,E10,2124,0.1710,0.2658
4318,D2017_03_30_S0223_I776_pdb,E10,3453,0.1792,0.2683
4319,D2017_03_30_S0223_I776_pdb,E10,7703,0.1471,0.1997
4320,D2017_03_30_S0223_I776_pdb,E10,1131,0.1546,0.2690
4321,D2017_03_30_S0223_I776_pdb,E10,6099,0.1796,0.2631
4322,D2017_03_30_S0223_I776_pdb,E10,4770,0.1837,0.2627
4323,D2017_03_30_S0223_I776_pdb,E10,7088,0.1947,0.2651
4324,D2017_03_30_S0223_I776_pdb,E10,5496,0.1850,0.2557
4325,D2017_03_30_S0223_I776_pdb,E10,8489,,
4326,D2017_03_30_S0223_I776_pdb,E10,2773,0.1778,0.2676
4327,D2017_03_30_S0223_I776_pdb,E10,2064,0.1746,0.2676
4328,D2017_03_30_S0223_I776_pdb,E10,8849,,
4329,D2017_03_30_S0223_I776_pdb,E10,8879,,
4330,D2017_03_30_S0223_I776_pdb,E10,3313,0.1788,0.2696
4331,D2017_03_30_S0223_I776_pdb,E10,2762,0.1763,0.2610
4332,D2017_03_30_S0223_I776_pdb,E10,4620,0.1876,0.2597
4333,D2017_03_30_S0223_I776_pdb,E10,8589,,
4334,D2017_03_30_S0223_I776_pdb,E10,5738,0.1829,0.2611
4335,D2017_03_30_S0223_I776_pdb,E10,7310,0.1882,0.2344
4336,D2017_03_30_S0223_I776_pdb,E10,1704,0.1743,0.2654
4337,D2017_03_30_S0223_I776_pdb,E10,3253,0.1777,0.2668
4338,D2017_03_30_S0223_I776_pdb,E10,4109,0.1850,0.2600
4339,D2017_03_30_S0223_I776_pdb,E10,7431,0.1788,0.2194
4340,D2017_03_30_S0223_I776_pdb,E10,2104,0.1744,0.2669
4341,D2017_03_30_S0223_I776_pdb,E10,1397,0.1744,0.2724
4342,D2017_03_30_S0223_I776_pdb,E10,3543,0.1782,0.2708
4343,D2017_03_30_S0223_I776_pdb,E10,1407,0.1730,0.2720
4344,D2017_03_30_S0223_I776_pdb,E10,6682,0.1990,0.2488
4345,D2017_03_30_S0223_I776_pdb,E10,6847,0.1974,0.2592
4346,D2017_03_30_S0223_I776_pdb,E10,4520,0.1867,0.2551
4347,D2017_03_30_S0223_I776_pdb,E10,2892,0.1715,0.2644
4348,D2017_03_30_S0223_I776_pdb,E10,1221,0.1482,0.2675
4349,D2017_03_30_S0223_I776_pdb,E10,2334,0.1744,0.2670
4350,D2017_03_30_S0223_I776_pdb,E10,4740,0.1845,0.2636
4351,D2017_03_30_S0223_I776_pdb,E10,4580,0.1892,0.2625
4352,D2017_03_30_S0223_I776_pdb,E10,3403,0.1770,0.2670
4353,D2017_03_30_S0223_I776_pdb,E10,9070,,
4354,D2017_03_30_S0223_I776_pdb,E10,1201,0.1489,0.2682
4355,D2017_03_30_S0223_I776_pdb,E10,8126,0.1649,0.2105
4356,D2017_03_30_S0223_I776_pdb,E10,5707,0.1821,0.2602
4357,D2017_03_30_S0223_I776_pdb,E10,9140,,
4358,D2017_03_30_S0223_I776_pdb,E10,9370,,
4359,D2017_03_30_S0223_I776_pdb,E10,6592,0.1992,0.2572
4360,D2017_03_30_S0223_I776_pdb,E10,5435,0.1852,0.2546
4361,D2017_03_30_S0223_I776_pdb,E10,3763,0.1750,0.2695
4362,D2017_03_30_S0223_I776_pdb,E10,7764,0.1523,0.1980
4363,D2017_03_30_S0223_I776_pdb,E10,2509,0.1781,0.2600
4364,D2017_03_30_S0223_I776_pdb,E10,9350,,
4365,D2017_03_30_S0223_I776_pdb,E10,5959,0.1830,0.2589
4366,D2017_03_30_S0223_I776_pdb,E10,6290,0.1843,0.2649
4367,D2017_03_30_S0223_I776_pdb,E10,7511,0.1878,0.2534
4368,D2017_03_30_S0223_I776_pdb,E10,8469,,
4369,D2017_03_30_S0223_I776_pdb,E10,9470,,
4370,D2017_03_30_S0223_I776_pdb,E10,2963,0.1766,0.2653
4371,D2017_03_30_S0223_I776_pdb,E10,3223,0.1782,0.2702
4372,D2017_03_30_S0223_I776_pdb,E10,8258,0.1586,0.1976
4373,D2017_03_30_S0223_I776_pdb,E10,2074,0.1737,0.2699
4374,D2017_03_30_S0223_I776_pdb,E10,4379,0.1827,0.2618
4375,D2017_03_30_S0223_I776_pdb,E10,4600,0.1858,0.2600
4376,D2017_03_30_S0223_I776_pdb,E10,7038,0.1897,0.2628
4377,D2017_03_30_S0223_I776_pdb,E10,9030,,
4378,D2017_03_30_S0223_I776_pdb,E10,8136,0.1849,0.2456
4379,D2017_03_30_S0223_I776_pdb,E10,7441,0.1806,0.2234
4380,D2017_03_30_S0223_I776_pdb,E10,2154,0.1726,0.2687
4381,D2017_03_30_S0223_I776_pdb,E10,8779,,
4382,D2017_03_30_S0223_I776_pdb,E10,5637,0.1818,0.2608
4383,D2017_03_30_S0223_I776_pdb,E10,3814,0.1834,0.2689
4384,D2017_03_30_S0223_I776_pdb,E10,2164,0.1729,0.2662
