,Batch,ID,Time,Embryo,Zona,Ratio
4391,D2018_02_25_S00434_I0776,E2,2408,0.1734,0.3028,0.5727
4392,D2018_02_25_S00434_I0776,E2,3706,0.1978,0.3089,0.6403
4393,D2018_02_25_S00434_I0776,E2,2028,0.1933,0.2997,0.6450
4394,D2018_02_25_S00434_I0776,E2,4017,0.2032,0.2794,0.7273
4395,D2018_02_25_S00434_I0776,E2,8301,0.2599,0.4903,0.5301
4396,D2018_02_25_S00434_I0776,E2,2672,0.1881,0.3664,0.5134
4397,D2018_02_25_S00434_I0776,E2,7326,0.2304,0.3650,0.6312
4398,D2018_02_25_S00434_I0776,E2,7556,,0.4115,
4399,D2018_02_25_S00434_I0776,E2,5115,0.2243,0.3461,0.6481
4400,D2018_02_25_S00434_I0776,E2,9486,0.2442,0.3583,0.6816
4401,D2018_02_25_S00434_I0776,E2,3516,0.1908,0.3372,0.5658
4402,D2018_02_25_S00434_I0776,E2,3446,0.1680,0.3376,0.4976
4403,D2018_02_25_S00434_I0776,E2,1518,0.2099,0.3401,0.6172
4404,D2018_02_25_S00434_I0776,E2,2826,0.1752,0.3407,0.5142
4405,D2018_02_25_S00434_I0776,E2,7636,,0.5002,
4406,D2018_02_25_S00434_I0776,E2,6450,0.2009,0.2248,0.8937
4407,D2018_02_25_S00434_I0776,E2,4695,0.2160,0.3079,0.7015
4408,D2018_02_25_S00434_I0776,E2,5375,0.1888,0.3796,0.4974
4409,D2018_02_25_S00434_I0776,E2,5900,0.1827,0.3393,0.5385
4410,D2018_02_25_S00434_I0776,E2,5245,0.2183,0.3417,0.6389
4411,D2018_02_25_S00434_I0776,E2,6500,0.1907,0.3602,0.5294
4412,D2018_02_25_S00434_I0776,E2,2488,0.1881,0.3179,0.5917
4413,D2018_02_25_S00434_I0776,E2,8056,,0.4852,
4414,D2018_02_25_S00434_I0776,E2,8966,0.2602,0.3900,0.6672
4415,D2018_02_25_S00434_I0776,E2,7346,0.2759,0.4134,0.6674
4416,D2018_02_25_S00434_I0776,E2,4177,0.1692,0.3407,0.4966
4417,D2018_02_25_S00434_I0776,E2,8726,0.2656,0.4621,0.5748
4418,D2018_02_25_S00434_I0776,E2,1878,0.1753,0.3637,0.4820
4419,D2018_02_25_S00434_I0776,E2,9466,0.2537,0.3606,0.7035
4420,D2018_02_25_S00434_I0776,E2,2288,0.1758,0.3170,0.5546
4421,D2018_02_25_S00434_I0776,E2,5435,0.1804,0.3371,0.5352
4422,D2018_02_25_S00434_I0776,E2,6350,0.2072,0.3367,0.6154
4423,D2018_02_25_S00434_I0776,E2,5980,0.1818,0.3381,0.5377
4424,D2018_02_25_S00434_I0776,E2,1958,0.2120,0.3372,0.6287
4425,D2018_02_25_S00434_I0776,E2,2611,0.1917,0.3278,0.5848
4426,D2018_02_25_S00434_I0776,E2,4595,0.1944,0.3519,0.5524
4427,D2018_02_25_S00434_I0776,E2,2551,0.1952,0.3175,0.6148
4428,D2018_02_25_S00434_I0776,E2,2531,0.1754,0.3175,0.5524
4429,D2018_02_25_S00434_I0776,E2,1868,0.1673,0.3515,0.4760
4430,D2018_02_25_S00434_I0776,E2,4227,0.2135,0.3154,0.6769
4431,D2018_02_25_S00434_I0776,E2,3916,0.1870,0.3357,0.5570
4432,D2018_02_25_S00434_I0776,E2,8926,0.2761,0.4184,0.6599
4433,D2018_02_25_S00434_I0776,E2,6210,0.2191,0.3321,0.6597
4434,D2018_02_25_S00434_I0776,E2,7476,0.2296,0.3716,0.6179
4435,D2018_02_25_S00434_I0776,E2,9086,0.2504,0.4018,0.6232
4436,D2018_02_25_S00434_I0776,E2,4655,0.2129,0.3662,0.5814
4437,D2018_02_25_S00434_I0776,E2,6410,0.2162,0.3051,0.7086
4438,D2018_02_25_S00434_I0776,E2,8016,,0.4016,
4439,D2018_02_25_S00434_I0776,E2,3876,0.1663,0.3595,0.4626
4440,D2018_02_25_S00434_I0776,E2,6190,0.2155,0.3445,0.6255
4441,D2018_02_25_S00434_I0776,E2,2418,0.1822,0.2884,0.6318
4442,D2018_02_25_S00434_I0776,E2,3526,0.1840,0.3381,0.5442
4443,D2018_02_25_S00434_I0776,E2,4147,0.2057,0.3421,0.6013
4444,D2018_02_25_S00434_I0776,E2,1368,0.1895,0.3391,0.5588
4445,D2018_02_25_S00434_I0776,E2,7586,,0.4505,
4446,D2018_02_25_S00434_I0776,E2,6470,0.2142,0.3433,0.6239
4447,D2018_02_25_S00434_I0776,E2,4935,0.1997,0.3316,0.6022
4448,D2018_02_25_S00434_I0776,E2,8585,,0.3756,
4449,D2018_02_25_S00434_I0776,E2,8796,0.2582,0.4406,0.5860
4450,D2018_02_25_S00434_I0776,E2,3476,0.1685,0.3067,0.5494
4451,D2018_02_25_S00434_I0776,E2,2642,0.1886,0.3191,0.5910
4452,D2018_02_25_S00434_I0776,E2,1928,0.1666,0.3517,0.4737
4453,D2018_02_25_S00434_I0776,E2,9216,,0.4408,
4454,D2018_02_25_S00434_I0776,E2,7100,0.2166,0.3899,0.5555
4455,D2018_02_25_S00434_I0776,E2,2976,0.1811,0.3171,0.5711
4456,D2018_02_25_S00434_I0776,E2,2328,0.1841,0.3095,0.5948
4457,D2018_02_25_S00434_I0776,E2,2726,0.2069,0.3013,0.6867
4458,D2018_02_25_S00434_I0776,E2,1478,0.2033,0.3670,0.5540
4459,D2018_02_25_S00434_I0776,E2,3356,0.1720,0.3290,0.5228
4460,D2018_02_25_S00434_I0776,E2,1108,0.1643,0.3408,0.4821
4461,D2018_02_25_S00434_I0776,E2,5025,0.2116,0.3140,0.6739
4462,D2018_02_25_S00434_I0776,E2,6977,0.2233,0.3414,0.6541
4463,D2018_02_25_S00434_I0776,E2,8192,,0.5516,
4464,D2018_02_25_S00434_I0776,E2,4795,0.1919,0.3413,0.5623
4465,D2018_02_25_S00434_I0776,E2,7876,,0.5931,
4466,D2018_02_25_S00434_I0776,E2,7776,,0.6233,
4467,D2018_02_25_S00434_I0776,E2,3206,0.1887,0.3334,0.5660
4468,D2018_02_25_S00434_I0776,E2,6330,0.2038,0.3386,0.6019
4469,D2018_02_25_S00434_I0776,E2,9326,0.2370,0.4017,0.5900
4470,D2018_02_25_S00434_I0776,E2,5175,0.1901,0.3452,0.5507
4471,D2018_02_25_S00434_I0776,E2,5445,0.1845,0.3144,0.5868
4472,D2018_02_25_S00434_I0776,E2,4525,0.2898,0.3316,0.8739
4473,D2018_02_25_S00434_I0776,E2,2318,0.1891,0.3177,0.5952
4474,D2018_02_25_S00434_I0776,E2,1768,0.1768,0.3621,0.4883
4475,D2018_02_25_S00434_I0776,E2,2078,0.1952,0.3201,0.6098
4476,D2018_02_25_S00434_I0776,E2,2218,0.1914,0.3421,0.5595
4477,D2018_02_25_S00434_I0776,E2,3866,0.2041,0.3387,0.6026
4478,D2018_02_25_S00434_I0776,E2,5315,0.2085,0.3395,0.6141
4479,D2018_02_25_S00434_I0776,E2,9396,0.2093,0.3539,0.5914
4480,D2018_02_25_S00434_I0776,E2,7376,0.2641,0.3786,0.6976
4481,D2018_02_25_S00434_I0776,E2,8046,0.2494,0.4622,0.5396
4482,D2018_02_25_S00434_I0776,E2,4067,0.1967,0.3211,0.6126
4483,D2018_02_25_S00434_I0776,E2,4515,0.2038,0.3566,0.5715
4484,D2018_02_25_S00434_I0776,E2,9126,0.1996,0.4146,0.4814
4485,D2018_02_25_S00434_I0776,E2,3546,0.1807,0.3191,0.5663
4486,D2018_02_25_S00434_I0776,E2,3966,0.2119,0.3311,0.6400
4487,D2018_02_25_S00434_I0776,E2,3726,0.2147,0.3157,0.6801
4488,D2018_02_25_S00434_I0776,E2,7666,,0.4589,
4489,D2018_02_25_S00434_I0776,E2,8625,,0.4173,
4490,D2018_02_25_S00434_I0776,E2,6730,0.1956,0.3181,0.6149
4491,D2018_02_25_S00434_I0776,E2,1458,0.1912,0.3542,0.5398
4492,D2018_02_25_S00434_I0776,E2,2448,0.1958,0.3095,0.6326
4493,D2018_02_25_S00434_I0776,E2,4545,0.2019,0.3393,0.5950
4494,D2018_02_25_S00434_I0776,E2,7806,,0.5152,
4495,D2018_02_25_S00434_I0776,E2,4875,0.2124,0.3265,0.6505
4496,D2018_02_25_S00434_I0776,E2,6520,0.1982,0.3260,0.6080
4497,D2018_02_25_S00434_I0776,E2,8826,0.2384,0.4712,0.5059
4498,D2018_02_25_S00434_I0776,E2,8147,,0.4968,
4499,D2018_02_25_S00434_I0776,E2,6280,0.1832,0.3518,0.5208
4500,D2018_02_25_S00434_I0776,E2,5960,0.2041,0.3631,0.5621
4501,D2018_02_25_S00434_I0776,E2,4304,0.1883,0.3299,0.5708
4502,D2018_02_25_S00434_I0776,E2,4247,0.2051,0.3173,0.6464
4503,D2018_02_25_S00434_I0776,E2,8006,,0.4000,
4504,D2018_02_25_S00434_I0776,E2,6826,0.1821,0.3473,0.5243
4505,D2018_02_25_S00434_I0776,E2,3286,0.1923,0.3211,0.5989
4506,D2018_02_25_S00434_I0776,E2,7836,,0.4811,
4507,D2018_02_25_S00434_I0776,E2,5930,0.1744,0.3252,0.5363
4508,D2018_02_25_S00434_I0776,E2,1318,0.1884,0.3381,0.5572
4509,D2018_02_25_S00434_I0776,E2,4965,0.2308,0.3588,0.6433
4510,D2018_02_25_S00434_I0776,E2,3626,0.1978,0.3274,0.6042
4511,D2018_02_25_S00434_I0776,E2,4785,0.2078,0.3332,0.6236
4512,D2018_02_25_S00434_I0776,E2,9066,0.2404,0.3950,0.6086
4513,D2018_02_25_S00434_I0776,E2,6250,0.1985,0.3349,0.5927
4514,D2018_02_25_S00434_I0776,E2,2248,0.1993,0.3379,0.5898
4515,D2018_02_25_S00434_I0776,E2,7826,,0.5061,
4516,D2018_02_25_S00434_I0776,E2,2348,0.2141,0.3120,0.6862
4517,D2018_02_25_S00434_I0776,E2,3366,0.1724,0.3180,0.5421
4518,D2018_02_25_S00434_I0776,E2,4037,0.2040,0.3469,0.5881
4519,D2018_02_25_S00434_I0776,E2,7896,,0.5415,
4520,D2018_02_25_S00434_I0776,E2,1228,0.1825,0.3252,0.5612
4521,D2018_02_25_S00434_I0776,E2,4985,0.2250,0.3384,0.6649
4522,D2018_02_25_S00434_I0776,E2,9685,0.2110,0.3313,0.6369
4523,D2018_02_25_S00434_I0776,E2,7426,0.2391,0.3531,0.6771
4524,D2018_02_25_S00434_I0776,E2,8201,,,
4525,D2018_02_25_S00434_I0776,E2,2816,0.1903,0.3450,0.5516
4526,D2018_02_25_S00434_I0776,E2,6620,0.1990,0.3670,0.5422
4527,D2018_02_25_S00434_I0776,E2,1148,0.1866,0.3615,0.5162
4528,D2018_02_25_S00434_I0776,E2,9006,,0.4550,
4529,D2018_02_25_S00434_I0776,E2,5585,0.1891,0.3340,0.5662
4530,D2018_02_25_S00434_I0776,E2,5045,0.1722,0.3221,0.5346
4531,D2018_02_25_S00434_I0776,E2,8117,0.2265,0.5145,0.4402
4532,D2018_02_25_S00434_I0776,E2,5015,0.1649,0.3174,0.5195
4533,D2018_02_25_S00434_I0776,E2,9695,0.3115,0.3427,0.9090
4534,D2018_02_25_S00434_I0776,E2,3946,0.1961,0.3108,0.6310
4535,D2018_02_25_S00434_I0776,E2,6310,0.2706,0.3567,0.7586
4536,D2018_02_25_S00434_I0776,E2,6957,0.2383,0.3288,0.7248
4537,D2018_02_25_S00434_I0776,E2,7356,0.2253,0.3558,0.6332
4538,D2018_02_25_S00434_I0776,E2,3126,0.1793,0.3244,0.5527
4539,D2018_02_25_S00434_I0776,E2,2756,0.1841,0.3237,0.5687
4540,D2018_02_25_S00434_I0776,E2,8455,,0.4186,
4541,D2018_02_25_S00434_I0776,E2,8505,,0.3664,
4542,D2018_02_25_S00434_I0776,E2,7946,0.2760,0.4092,0.6745
4543,D2018_02_25_S00434_I0776,E2,6866,0.2030,0.3335,0.6087
4544,D2018_02_25_S00434_I0776,E2,6100,0.2196,0.3333,0.6589
4545,D2018_02_25_S00434_I0776,E2,4324,0.2082,0.3389,0.6143
4546,D2018_02_25_S00434_I0776,E2,1248,0.1955,0.3427,0.5705
4547,D2018_02_25_S00434_I0776,E2,5595,0.1853,0.3368,0.5502
4548,D2018_02_25_S00434_I0776,E2,7396,0.2334,0.3512,0.6646
4549,D2018_02_25_S00434_I0776,E2,8311,,0.5887,
4550,D2018_02_25_S00434_I0776,E2,3386,0.1738,0.3274,0.5308
4551,D2018_02_25_S00434_I0776,E2,6917,0.2139,0.3315,0.6452
4552,D2018_02_25_S00434_I0776,E2,8425,,0.4098,
4553,D2018_02_25_S00434_I0776,E2,5745,0.1923,0.3329,0.5777
4554,D2018_02_25_S00434_I0776,E2,1408,0.1815,0.3388,0.5357
4555,D2018_02_25_S00434_I0776,E2,8565,0.2316,0.4538,0.5104
4556,D2018_02_25_S00434_I0776,E2,6987,0.2277,0.3232,0.7045
4557,D2018_02_25_S00434_I0776,E2,3736,0.2043,0.3131,0.6525
4558,D2018_02_25_S00434_I0776,E2,6511,0.2093,0.3526,0.5936
4559,D2018_02_25_S00434_I0776,E2,7306,0.2602,0.3513,0.7407
4560,D2018_02_25_S00434_I0776,E2,3266,0.2068,0.3134,0.6599
4561,D2018_02_25_S00434_I0776,E2,9296,0.2747,0.4486,0.6123
4562,D2018_02_25_S00434_I0776,E2,4434,0.1923,0.3251,0.5915
4563,D2018_02_25_S00434_I0776,E2,2458,0.1986,0.3263,0.6086
4564,D2018_02_25_S00434_I0776,E2,3216,0.1697,0.3118,0.5443
4565,D2018_02_25_S00434_I0776,E2,2786,0.1854,0.3267,0.5675
4566,D2018_02_25_S00434_I0776,E2,8107,,0.5044,
4567,D2018_02_25_S00434_I0776,E2,8271,,0.4989,
4568,D2018_02_25_S00434_I0776,E2,7296,0.2599,0.3312,0.7847
4569,D2018_02_25_S00434_I0776,E2,6070,0.2147,0.3697,0.5807
4570,D2018_02_25_S00434_I0776,E2,6140,0.2097,0.3380,0.6204
4571,D2018_02_25_S00434_I0776,E2,3196,0.1928,0.3193,0.6038
4572,D2018_02_25_S00434_I0776,E2,5990,0.1802,0.3605,0.4999
4573,D2018_02_25_S00434_I0776,E2,5810,0.1901,0.3514,0.5410
4574,D2018_02_25_S00434_I0776,E2,4294,0.2047,0.3363,0.6087
4575,D2018_02_25_S00434_I0776,E2,3176,0.1732,0.3163,0.5476
4576,D2018_02_25_S00434_I0776,E2,3426,0.1520,0.3157,0.4815
4577,D2018_02_25_S00434_I0776,E2,2158,0.2065,0.3288,0.6280
4578,D2018_02_25_S00434_I0776,E2,1988,0.1944,0.3140,0.6191
4579,D2018_02_25_S00434_I0776,E2,8036,0.2544,0.4273,0.5954
4580,D2018_02_25_S00434_I0776,E2,7816,,0.5454,
4581,D2018_02_25_S00434_I0776,E2,2591,0.1963,0.3148,0.6236
4582,D2018_02_25_S00434_I0776,E2,9625,0.1893,0.3590,0.5273
4583,D2018_02_25_S00434_I0776,E2,4895,0.2243,0.3756,0.5972
4584,D2018_02_25_S00434_I0776,E2,2308,0.1811,0.3226,0.5614
4585,D2018_02_25_S00434_I0776,E2,1808,0.1686,0.3455,0.4880
4586,D2018_02_25_S00434_I0776,E2,1828,0.1752,0.3610,0.4853
4587,D2018_02_25_S00434_I0776,E2,2746,0.1811,0.3254,0.5565
4588,D2018_02_25_S00434_I0776,E2,1788,0.1577,0.3625,0.4350
4589,D2018_02_25_S00434_I0776,E2,7246,0.2388,0.3665,0.6516
4590,D2018_02_25_S00434_I0776,E2,1908,0.1610,0.3384,0.4758
4591,D2018_02_25_S00434_I0776,E2,4745,0.2040,0.3294,0.6193
4592,D2018_02_25_S00434_I0776,E2,7646,,0.5118,
4593,D2018_02_25_S00434_I0776,E2,1288,0.1783,0.3193,0.5584
4594,D2018_02_25_S00434_I0776,E2,4344,0.2037,0.3547,0.5743
4595,D2018_02_25_S00434_I0776,E2,1748,0.1720,0.3439,0.5001
4596,D2018_02_25_S00434_I0776,E2,9036,,0.4060,
4597,D2018_02_25_S00434_I0776,E2,9476,0.2373,0.3369,0.7044
4598,D2018_02_25_S00434_I0776,E2,1638,0.1852,0.3258,0.5684
4599,D2018_02_25_S00434_I0776,E2,4765,0.1929,0.2869,0.6724
4600,D2018_02_25_S00434_I0776,E2,4885,0.2306,0.3473,0.6640
4601,D2018_02_25_S00434_I0776,E2,5755,0.1861,0.3618,0.5144
4602,D2018_02_25_S00434_I0776,E2,8391,,0.4731,
4603,D2018_02_25_S00434_I0776,E2,1208,0.1954,0.3185,0.6135
4604,D2018_02_25_S00434_I0776,E2,7140,0.2300,0.3541,0.6495
4605,D2018_02_25_S00434_I0776,E2,6080,0.2140,0.3879,0.5517
4606,D2018_02_25_S00434_I0776,E2,2178,0.1920,0.3177,0.6043
4607,D2018_02_25_S00434_I0776,E2,3226,0.1715,0.3101,0.5530
4608,D2018_02_25_S00434_I0776,E2,4685,0.1970,0.3401,0.5792
4609,D2018_02_25_S00434_I0776,E2,4565,0.2203,0.3379,0.6520
4610,D2018_02_25_S00434_I0776,E2,4384,0.1942,0.3067,0.6332
4611,D2018_02_25_S00434_I0776,E2,6150,0.2191,0.3566,0.6144
4612,D2018_02_25_S00434_I0776,E2,6400,0.2184,0.3470,0.6294
4613,D2018_02_25_S00434_I0776,E2,7536,,0.4054,
4614,D2018_02_25_S00434_I0776,E2,8371,,0.4510,
4615,D2018_02_25_S00434_I0776,E2,4975,0.2232,0.3472,0.6429
4616,D2018_02_25_S00434_I0776,E2,5840,0.1850,0.3396,0.5448
4617,D2018_02_25_S00434_I0776,E2,5265,0.2213,0.3435,0.6443
4618,D2018_02_25_S00434_I0776,E2,1198,0.2055,0.3528,0.5825
4619,D2018_02_25_S00434_I0776,E2,7216,0.2273,0.4018,0.5657
4620,D2018_02_25_S00434_I0776,E2,7756,,0.4467,
4621,D2018_02_25_S00434_I0776,E2,6480,0.2203,0.3469,0.6351
4622,D2018_02_25_S00434_I0776,E2,6530,0.1949,0.3275,0.5951
4623,D2018_02_25_S00434_I0776,E2,3486,0.1813,0.3325,0.5453
4624,D2018_02_25_S00434_I0776,E2,5950,0.1945,0.3218,0.6044
4625,D2018_02_25_S00434_I0776,E2,8866,0.2299,0.4172,0.5511
4626,D2018_02_25_S00434_I0776,E2,2521,0.1988,0.3176,0.6259
4627,D2018_02_25_S00434_I0776,E2,2128,0.1823,0.3337,0.5463
4628,D2018_02_25_S00434_I0776,E2,5850,0.1761,0.3453,0.5100
4629,D2018_02_25_S00434_I0776,E2,1388,0.1888,0.3277,0.5761
4630,D2018_02_25_S00434_I0776,E2,2696,0.2072,0.3714,0.5579
4631,D2018_02_25_S00434_I0776,E2,5335,0.1919,0.3349,0.5730
4632,D2018_02_25_S00434_I0776,E2,1678,0.1803,0.3217,0.5605
4633,D2018_02_25_S00434_I0776,E2,8465,,0.4019,
4634,D2018_02_25_S00434_I0776,E2,3656,0.2147,0.3495,0.6143
4635,D2018_02_25_S00434_I0776,E2,3006,0.1794,0.3178,0.5645
4636,D2018_02_25_S00434_I0776,E2,9635,0.2397,0.3438,0.6972
4637,D2018_02_25_S00434_I0776,E2,5605,0.1793,0.3337,0.5373
4638,D2018_02_25_S00434_I0776,E2,1858,0.1722,0.3607,0.4774
4639,D2018_02_25_S00434_I0776,E2,7186,0.2276,0.3789,0.6007
4640,D2018_02_25_S00434_I0776,E2,7626,,0.4740,
4641,D2018_02_25_S00434_I0776,E2,7226,0.2387,0.4153,0.5748
4642,D2018_02_25_S00434_I0776,E2,2168,0.1980,0.3166,0.6254
4643,D2018_02_25_S00434_I0776,E2,1738,0.1837,0.3399,0.5405
4644,D2018_02_25_S00434_I0776,E2,1158,0.2010,0.3553,0.5657
4645,D2018_02_25_S00434_I0776,E2,6110,0.2039,0.3513,0.5804
4646,D2018_02_25_S00434_I0776,E2,6690,0.1845,0.3512,0.5253
4647,D2018_02_25_S00434_I0776,E2,9556,0.2449,0.3528,0.6942
4648,D2018_02_25_S00434_I0776,E2,3596,0.1831,0.3174,0.5769
4649,D2018_02_25_S00434_I0776,E2,5625,0.1898,0.3385,0.5607
4650,D2018_02_25_S00434_I0776,E2,6630,0.1775,0.3105,0.5717
4651,D2018_02_25_S00434_I0776,E2,2986,0.1815,0.3238,0.5605
4652,D2018_02_25_S00434_I0776,E2,3686,0.1997,0.3422,0.5836
4653,D2018_02_25_S00434_I0776,E2,6240,0.2340,0.3288,0.7117
4654,D2018_02_25_S00434_I0776,E2,8695,0.2564,0.4207,0.6095
4655,D2018_02_25_S00434_I0776,E2,2896,0.1687,0.3212,0.5252
4656,D2018_02_25_S00434_I0776,E2,3166,0.1850,0.3283,0.5635
4657,D2018_02_25_S00434_I0776,E2,9406,0.2271,0.3549,0.6399
4658,D2018_02_25_S00434_I0776,E2,2856,0.2008,0.3402,0.5902
4659,D2018_02_25_S00434_I0776,E2,4735,0.1796,0.3879,0.4630
4660,D2018_02_25_S00434_I0776,E2,7526,,0.3816,
4661,D2018_02_25_S00434_I0776,E2,8341,,0.5335,
4662,D2018_02_25_S00434_I0776,E2,4845,0.2119,0.3368,0.6292
4663,D2018_02_25_S00434_I0776,E2,4675,0.2250,0.3652,0.6161
4664,D2018_02_25_S00434_I0776,E2,8916,0.2206,0.4471,0.4934
4665,D2018_02_25_S00434_I0776,E2,5505,0.1768,0.3478,0.5083
4666,D2018_02_25_S00434_I0776,E2,6816,0.1890,0.3458,0.5466
4667,D2018_02_25_S00434_I0776,E2,8411,,0.4256,
4668,D2018_02_25_S00434_I0776,E2,5325,0.2190,0.3420,0.6404
4669,D2018_02_25_S00434_I0776,E2,1268,0.1733,0.3416,0.5073
4670,D2018_02_25_S00434_I0776,E2,6040,0.1906,0.3704,0.5146
4671,D2018_02_25_S00434_I0776,E2,4237,0.2074,0.3171,0.6541
4672,D2018_02_25_S00434_I0776,E2,7060,0.2300,0.3703,0.6211
4673,D2018_02_25_S00434_I0776,E2,2388,0.1926,0.3428,0.5618
4674,D2018_02_25_S00434_I0776,E2,5145,0.2124,0.3249,0.6537
4675,D2018_02_25_S00434_I0776,E2,3406,0.1692,0.3251,0.5205
4676,D2018_02_25_S00434_I0776,E2,7486,,0.4140,
4677,D2018_02_25_S00434_I0776,E2,6877,0.2053,0.3359,0.6112
4678,D2018_02_25_S00434_I0776,E2,4334,0.1940,0.3487,0.5564
4679,D2018_02_25_S00434_I0776,E2,3276,0.1854,0.3142,0.5901
4680,D2018_02_25_S00434_I0776,E2,8485,,0.4095,
4681,D2018_02_25_S00434_I0776,E2,2138,0.2278,0.3349,0.6802
4682,D2018_02_25_S00434_I0776,E2,5085,0.2293,0.3466,0.6616
4683,D2018_02_25_S00434_I0776,E2,2806,0.1925,0.3298,0.5837
4684,D2018_02_25_S00434_I0776,E2,2622,0.1926,0.3436,0.5605
4685,D2018_02_25_S00434_I0776,E2,1138,0.2247,0.3606,0.6231
4686,D2018_02_25_S00434_I0776,E2,5075,0.2175,0.3161,0.6881
4687,D2018_02_25_S00434_I0776,E2,5615,0.1852,0.3286,0.5636
4688,D2018_02_25_S00434_I0776,E2,6030,0.1879,0.3418,0.5497
4689,D2018_02_25_S00434_I0776,E2,4865,0.2179,0.3537,0.6161
4690,D2018_02_25_S00434_I0776,E2,2378,0.1842,0.3234,0.5696
4691,D2018_02_25_S00434_I0776,E2,4715,0.2088,0.3565,0.5857
4692,D2018_02_25_S00434_I0776,E2,3016,0.1872,0.3104,0.6031
4693,D2018_02_25_S00434_I0776,E2,1708,0.1861,0.3546,0.5248
4694,D2018_02_25_S00434_I0776,E2,4077,0.1757,0.3277,0.5362
4695,D2018_02_25_S00434_I0776,E2,1508,0.2066,0.3542,0.5833
4696,D2018_02_25_S00434_I0776,E2,6640,0.2132,0.3293,0.6474
4697,D2018_02_25_S00434_I0776,E2,2736,0.1807,0.3360,0.5378
4698,D2018_02_25_S00434_I0776,E2,7130,0.2033,0.3380,0.6015
4699,D2018_02_25_S00434_I0776,E2,1068,0.2291,0.3595,0.6373
4700,D2018_02_25_S00434_I0776,E2,4835,0.2244,0.3426,0.6550
4701,D2018_02_25_S00434_I0776,E2,8495,,0.4256,
4702,D2018_02_25_S00434_I0776,E2,8331,,0.5714,
4703,D2018_02_25_S00434_I0776,E2,9536,0.2505,0.3325,0.7534
4704,D2018_02_25_S00434_I0776,E2,2338,0.2021,0.3309,0.6108
4705,D2018_02_25_S00434_I0776,E2,6754,0.1980,0.3145,0.6296
4706,D2018_02_25_S00434_I0776,E2,4257,0.1934,0.3107,0.6225
4707,D2018_02_25_S00434_I0776,E2,6360,0.2215,0.3231,0.6855
4708,D2018_02_25_S00434_I0776,E2,5970,0.1999,0.3347,0.5973
4709,D2018_02_25_S00434_I0776,E2,8956,0.2005,0.3855,0.5201
4710,D2018_02_25_S00434_I0776,E2,2468,0.1809,0.3287,0.5503
4711,D2018_02_25_S00434_I0776,E2,5765,0.1890,0.3512,0.5382
4712,D2018_02_25_S00434_I0776,E2,4047,0.2035,0.3057,0.6657
4713,D2018_02_25_S00434_I0776,E2,7030,0.2196,0.3261,0.6734
4714,D2018_02_25_S00434_I0776,E2,7956,0.3060,0.4251,0.7198
4715,D2018_02_25_S00434_I0776,E2,3456,0.1698,0.3218,0.5277
4716,D2018_02_25_S00434_I0776,E2,2058,0.2000,0.3341,0.5986
4717,D2018_02_25_S00434_I0776,E2,7766,,0.4632,
4718,D2018_02_25_S00434_I0776,E2,8645,0.2315,0.4214,0.5494
4719,D2018_02_25_S00434_I0776,E2,6290,0.2265,0.3643,0.6217
4720,D2018_02_25_S00434_I0776,E2,3336,0.1889,0.3122,0.6051
4721,D2018_02_25_S00434_I0776,E2,6670,0.1905,0.3009,0.6331
4722,D2018_02_25_S00434_I0776,E2,7916,0.2781,0.3898,0.7134
4723,D2018_02_25_S00434_I0776,E2,8381,,0.5085,
4724,D2018_02_25_S00434_I0776,E2,7736,,0.4599,
4725,D2018_02_25_S00434_I0776,E2,6590,0.2196,0.3438,0.6387
4726,D2018_02_25_S00434_I0776,E2,7336,0.2611,0.3912,0.6674
4727,D2018_02_25_S00434_I0776,E2,9586,0.2510,0.3642,0.6892
4728,D2018_02_25_S00434_I0776,E2,5535,0.1755,0.3289,0.5336
4729,D2018_02_25_S00434_I0776,E2,1438,0.1815,0.3331,0.5449
4730,D2018_02_25_S00434_I0776,E2,4027,0.2067,0.3450,0.5991
4731,D2018_02_25_S00434_I0776,E2,3836,0.2225,0.3131,0.7106
4732,D2018_02_25_S00434_I0776,E2,7996,,0.4308,
4733,D2018_02_25_S00434_I0776,E2,2876,0.1929,0.3247,0.5941
4734,D2018_02_25_S00434_I0776,E2,3986,0.1709,0.3147,0.5431
4735,D2018_02_25_S00434_I0776,E2,8435,,0.4422,
4736,D2018_02_25_S00434_I0776,E2,5355,0.1811,0.3790,0.4778
4737,D2018_02_25_S00434_I0776,E2,6270,0.2096,0.3335,0.6285
4738,D2018_02_25_S00434_I0776,E2,9566,,0.3629,
4739,D2018_02_25_S00434_I0776,E2,7786,,0.4856,
4740,D2018_02_25_S00434_I0776,E2,8281,0.2693,0.4722,0.5703
4741,D2018_02_25_S00434_I0776,E2,3086,0.1829,0.3257,0.5616
4742,D2018_02_25_S00434_I0776,E2,4217,0.1742,0.2971,0.5863
4743,D2018_02_25_S00434_I0776,E2,1488,0.1858,0.3378,0.5500
4744,D2018_02_25_S00434_I0776,E2,5255,0.2163,0.3389,0.6382
4745,D2018_02_25_S00434_I0776,E2,3136,0.1773,0.3214,0.5516
4746,D2018_02_25_S00434_I0776,E2,6440,0.2322,0.3052,0.7608
4747,D2018_02_25_S00434_I0776,E2,9675,0.2932,0.3912,0.7495
4748,D2018_02_25_S00434_I0776,E2,1598,0.1841,0.3402,0.5412
4749,D2018_02_25_S00434_I0776,E2,8291,,0.4390,
