,Batch,ID,Time,Embryo,Zona,Ratio
6050,D2018_02_25_S00434_I0776,E9,4406,0.1858,0.2956,0.6286
6051,D2018_02_25_S00434_I0776,E9,4118,0.1797,0.2952,0.6087
6052,D2018_02_25_S00434_I0776,E9,6181,0.1885,0.3010,0.6262
6053,D2018_02_25_S00434_I0776,E9,9626,0.1859,0.3007,0.6182
6054,D2018_02_25_S00434_I0776,E9,5911,0.1782,0.3013,0.5914
6055,D2018_02_25_S00434_I0776,E9,3307,0.1644,0.2308,0.7123
6056,D2018_02_25_S00434_I0776,E9,6742,0.1852,0.2963,0.6250
6057,D2018_02_25_S00434_I0776,E9,6281,0.1807,0.2997,0.6029
6058,D2018_02_25_S00434_I0776,E9,9237,0.1906,0.2886,0.6604
6059,D2018_02_25_S00434_I0776,E9,9467,0.1879,0.2898,0.6484
6060,D2018_02_25_S00434_I0776,E9,2359,0.2145,0.3268,0.6564
6061,D2018_02_25_S00434_I0776,E9,4856,0.1838,0.2967,0.6195
6062,D2018_02_25_S00434_I0776,E9,2490,0.1983,0.3058,0.6485
6063,D2018_02_25_S00434_I0776,E9,4345,0.1855,0.2910,0.6375
6064,D2018_02_25_S00434_I0776,E9,5336,0.1793,0.2949,0.6080
6065,D2018_02_25_S00434_I0776,E9,4416,0.1864,0.2946,0.6327
6066,D2018_02_25_S00434_I0776,E9,8767,0.1900,0.2966,0.6406
6067,D2018_02_25_S00434_I0776,E9,4295,0.1883,0.2869,0.6563
6068,D2018_02_25_S00434_I0776,E9,5811,0.1796,0.3025,0.5937
6069,D2018_02_25_S00434_I0776,E9,4706,0.1848,0.2978,0.6206
6070,D2018_02_25_S00434_I0776,E9,2339,0.2071,0.2967,0.6980
6071,D2018_02_25_S00434_I0776,E9,1829,0.2207,0.3765,0.5862
6072,D2018_02_25_S00434_I0776,E9,5656,0.1832,0.3010,0.6086
6073,D2018_02_25_S00434_I0776,E9,7061,0.1905,0.3073,0.6199
6074,D2018_02_25_S00434_I0776,E9,2562,0.1779,0.2471,0.7200
6075,D2018_02_25_S00434_I0776,E9,5236,0.1804,0.2992,0.6029
6076,D2018_02_25_S00434_I0776,E9,1359,0.1952,0.3663,0.5329
6077,D2018_02_25_S00434_I0776,E9,3517,0.1560,0.2467,0.6323
6078,D2018_02_25_S00434_I0776,E9,5871,0.1808,0.3058,0.5912
6079,D2018_02_25_S00434_I0776,E9,7898,0.1945,0.3038,0.6402
6080,D2018_02_25_S00434_I0776,E9,7747,0.1850,0.2983,0.6202
6081,D2018_02_25_S00434_I0776,E9,5716,0.1854,0.2976,0.6230
6082,D2018_02_25_S00434_I0776,E9,8412,0.1900,0.2942,0.6458
6083,D2018_02_25_S00434_I0776,E9,2997,0.1685,0.2374,0.7098
6084,D2018_02_25_S00434_I0776,E9,6351,0.1839,0.2994,0.6142
6085,D2018_02_25_S00434_I0776,E9,8556,0.1917,0.2972,0.6450
6086,D2018_02_25_S00434_I0776,E9,6481,0.1872,0.3020,0.6199
6087,D2018_02_25_S00434_I0776,E9,8222,0.2121,0.3104,0.6833
6088,D2018_02_25_S00434_I0776,E9,1729,0.2056,0.3760,0.5468
6089,D2018_02_25_S00434_I0776,E9,2827,0.1632,0.2238,0.7292
6090,D2018_02_25_S00434_I0776,E9,9656,0.1848,0.2970,0.6222
6091,D2018_02_25_S00434_I0776,E9,5746,0.1868,0.2999,0.6229
6092,D2018_02_25_S00434_I0776,E9,7958,0.1935,0.3020,0.6407
6093,D2018_02_25_S00434_I0776,E9,3547,0.1604,0.2431,0.6598
6094,D2018_02_25_S00434_I0776,E9,1189,0.2026,0.3764,0.5383
6095,D2018_02_25_S00434_I0776,E9,6755,0.1869,0.3014,0.6201
6096,D2018_02_25_S00434_I0776,E9,9147,0.1894,0.2943,0.6436
6097,D2018_02_25_S00434_I0776,E9,4836,0.1810,0.2997,0.6039
6098,D2018_02_25_S00434_I0776,E9,7397,0.1878,0.2963,0.6338
6099,D2018_02_25_S00434_I0776,E9,4108,0.1807,0.2874,0.6287
6100,D2018_02_25_S00434_I0776,E9,6968,0.1895,0.3025,0.6264
6101,D2018_02_25_S00434_I0776,E9,3137,0.1701,0.2340,0.7269
6102,D2018_02_25_S00434_I0776,E9,3647,0.1623,0.2482,0.6539
6103,D2018_02_25_S00434_I0776,E9,8707,0.1925,0.2960,0.6503
6104,D2018_02_25_S00434_I0776,E9,7687,0.1891,0.2987,0.6331
6105,D2018_02_25_S00434_I0776,E9,7247,0.1815,0.2947,0.6159
6106,D2018_02_25_S00434_I0776,E9,5696,0.1883,0.3011,0.6254
6107,D2018_02_25_S00434_I0776,E9,4676,0.1839,0.2967,0.6198
6108,D2018_02_25_S00434_I0776,E9,3918,0.1917,0.3125,0.6134
6109,D2018_02_25_S00434_I0776,E9,2219,0.2124,0.3581,0.5931
6110,D2018_02_25_S00434_I0776,E9,9087,0.1917,0.2944,0.6512
6111,D2018_02_25_S00434_I0776,E9,6111,0.1878,0.3047,0.6163
6112,D2018_02_25_S00434_I0776,E9,5126,0.1832,0.2937,0.6238
6113,D2018_02_25_S00434_I0776,E9,7071,0.1905,0.3028,0.6291
6114,D2018_02_25_S00434_I0776,E9,9227,0.1895,0.2936,0.6454
6115,D2018_02_25_S00434_I0776,E9,4325,0.1853,0.2930,0.6324
6116,D2018_02_25_S00434_I0776,E9,1979,0.2142,0.3845,0.5571
6117,D2018_02_25_S00434_I0776,E9,9287,0.1889,0.2944,0.6416
6118,D2018_02_25_S00434_I0776,E9,3507,0.1516,0.2374,0.6386
6119,D2018_02_25_S00434_I0776,E9,5961,0.1869,0.2969,0.6295
6120,D2018_02_25_S00434_I0776,E9,7627,0.1900,0.2995,0.6344
6121,D2018_02_25_S00434_I0776,E9,7737,0.1850,0.2982,0.6204
6122,D2018_02_25_S00434_I0776,E9,5626,0.1827,0.3013,0.6064
6123,D2018_02_25_S00434_I0776,E9,1149,0.2089,0.3784,0.5521
6124,D2018_02_25_S00434_I0776,E9,7131,0.1860,0.2997,0.6206
6125,D2018_02_25_S00434_I0776,E9,7557,0.1857,0.2986,0.6219
6126,D2018_02_25_S00434_I0776,E9,6501,0.1863,0.3017,0.6175
6127,D2018_02_25_S00434_I0776,E9,1859,0.2183,0.3716,0.5875
6128,D2018_02_25_S00434_I0776,E9,8957,0.1867,0.2940,0.6350
6129,D2018_02_25_S00434_I0776,E9,8392,0.1918,0.2927,0.6553
6130,D2018_02_25_S00434_I0776,E9,8877,0.1898,0.2922,0.6496
6131,D2018_02_25_S00434_I0776,E9,7477,0.1887,0.2951,0.6394
6132,D2018_02_25_S00434_I0776,E9,9588,0.1872,0.2907,0.6440
6133,D2018_02_25_S00434_I0776,E9,3898,0.1953,0.3241,0.6026
6134,D2018_02_25_S00434_I0776,E9,2987,0.1641,0.2246,0.7306
6135,D2018_02_25_S00434_I0776,E9,8048,0.2059,0.3085,0.6674
6136,D2018_02_25_S00434_I0776,E9,1709,0.2101,0.3766,0.5579
6137,D2018_02_25_S00434_I0776,E9,8507,0.1880,0.2955,0.6362
6138,D2018_02_25_S00434_I0776,E9,4606,0.1859,0.2922,0.6362
6139,D2018_02_25_S00434_I0776,E9,8466,0.1893,0.2981,0.6350
6140,D2018_02_25_S00434_I0776,E9,7091,0.1898,0.3063,0.6197
6141,D2018_02_25_S00434_I0776,E9,3257,0.1681,0.2358,0.7129
6142,D2018_02_25_S00434_I0776,E9,7848,0.1853,0.3002,0.6173
6143,D2018_02_25_S00434_I0776,E9,9697,0.1854,0.2885,0.6426
6144,D2018_02_25_S00434_I0776,E9,9578,0.1884,0.2911,0.6472
6145,D2018_02_25_S00434_I0776,E9,8887,0.1881,0.3012,0.6245
6146,D2018_02_25_S00434_I0776,E9,4746,0.1826,0.2935,0.6221
6147,D2018_02_25_S00434_I0776,E9,2069,0.2180,0.3851,0.5661
6148,D2018_02_25_S00434_I0776,E9,4946,0.1833,0.2946,0.6222
6149,D2018_02_25_S00434_I0776,E9,9097,0.1908,0.2994,0.6373
6150,D2018_02_25_S00434_I0776,E9,6261,0.1866,0.2946,0.6334
6151,D2018_02_25_S00434_I0776,E9,3497,0.1578,0.2440,0.6467
6152,D2018_02_25_S00434_I0776,E9,2787,0.1790,0.2394,0.7477
6153,D2018_02_25_S00434_I0776,E9,7051,0.1917,0.3039,0.6308
6154,D2018_02_25_S00434_I0776,E9,2389,0.2191,0.3273,0.6694
6155,D2018_02_25_S00434_I0776,E9,5646,0.1839,0.3016,0.6097
6156,D2018_02_25_S00434_I0776,E9,7727,0.1860,0.2952,0.6301
6157,D2018_02_25_S00434_I0776,E9,2419,0.2035,0.3085,0.6596
6158,D2018_02_25_S00434_I0776,E9,4138,0.1873,0.3274,0.5721
6159,D2018_02_25_S00434_I0776,E9,3037,0.1737,0.2269,0.7655
6160,D2018_02_25_S00434_I0776,E9,9568,0.1879,0.2939,0.6393
6161,D2018_02_25_S00434_I0776,E9,6171,0.1854,0.3022,0.6135
6162,D2018_02_25_S00434_I0776,E9,8262,0.1970,0.3017,0.6530
6163,D2018_02_25_S00434_I0776,E9,7547,0.1887,0.3045,0.6197
6164,D2018_02_25_S00434_I0776,E9,6221,0.1875,0.2966,0.6322
6165,D2018_02_25_S00434_I0776,E9,7021,0.1917,0.2999,0.6392
6166,D2018_02_25_S00434_I0776,E9,7437,0.1885,0.2999,0.6285
6167,D2018_02_25_S00434_I0776,E9,5296,0.1783,0.2944,0.6056
6168,D2018_02_25_S00434_I0776,E9,6131,0.1869,0.3055,0.6118
6169,D2018_02_25_S00434_I0776,E9,2663,0.1833,0.2318,0.7908
6170,D2018_02_25_S00434_I0776,E9,2289,0.2117,0.3146,0.6729
6171,D2018_02_25_S00434_I0776,E9,8637,0.1916,0.2969,0.6453
6172,D2018_02_25_S00434_I0776,E9,3157,0.1712,0.2315,0.7395
6173,D2018_02_25_S00434_I0776,E9,1769,0.1975,0.3648,0.5414
6174,D2018_02_25_S00434_I0776,E9,6371,0.1835,0.3013,0.6090
6175,D2018_02_25_S00434_I0776,E9,8242,0.1993,0.3078,0.6475
6176,D2018_02_25_S00434_I0776,E9,3677,0.1608,0.2580,0.6233
6177,D2018_02_25_S00434_I0776,E9,5931,0.1793,0.3049,0.5881
6178,D2018_02_25_S00434_I0776,E9,5756,0.1834,0.3024,0.6065
6179,D2018_02_25_S00434_I0776,E9,4726,0.1849,0.2960,0.6247
6180,D2018_02_25_S00434_I0776,E9,7081,0.1893,0.2989,0.6333
6181,D2018_02_25_S00434_I0776,E9,4188,0.1848,0.3239,0.5705
6182,D2018_02_25_S00434_I0776,E9,7297,0.1847,0.2953,0.6255
6183,D2018_02_25_S00434_I0776,E9,7787,0.1829,0.3000,0.6097
6184,D2018_02_25_S00434_I0776,E9,3998,0.1830,0.3161,0.5789
6185,D2018_02_25_S00434_I0776,E9,1379,0.2035,0.3706,0.5491
6186,D2018_02_25_S00434_I0776,E9,1499,0.2075,0.3748,0.5536
6187,D2018_02_25_S00434_I0776,E9,4846,0.1815,0.2971,0.6109
6188,D2018_02_25_S00434_I0776,E9,8403,0.1903,0.2996,0.6352
6189,D2018_02_25_S00434_I0776,E9,3417,0.1645,0.2410,0.6826
6190,D2018_02_25_S00434_I0776,E9,6787,0.1871,0.3057,0.6120
6191,D2018_02_25_S00434_I0776,E9,5776,0.1814,0.3042,0.5963
6192,D2018_02_25_S00434_I0776,E9,3928,0.1966,0.3037,0.6473
6193,D2018_02_25_S00434_I0776,E9,5536,0.1761,0.3049,0.5776
6194,D2018_02_25_S00434_I0776,E9,3377,0.1640,0.2335,0.7024
6195,D2018_02_25_S00434_I0776,E9,6898,0.1913,0.2973,0.6435
6196,D2018_02_25_S00434_I0776,E9,7817,0.1888,0.3004,0.6285
6197,D2018_02_25_S00434_I0776,E9,5366,0.1754,0.2980,0.5886
6198,D2018_02_25_S00434_I0776,E9,1239,0.2082,0.3716,0.5603
6199,D2018_02_25_S00434_I0776,E9,4486,0.1852,0.2964,0.6248
6200,D2018_02_25_S00434_I0776,E9,8987,0.1891,0.2955,0.6399
6201,D2018_02_25_S00434_I0776,E9,7657,0.1857,0.2961,0.6272
6202,D2018_02_25_S00434_I0776,E9,2777,0.1811,0.2263,0.8003
6203,D2018_02_25_S00434_I0776,E9,1068,0.2068,0.3727,0.5549
6204,D2018_02_25_S00434_I0776,E9,6878,0.1886,0.2991,0.6306
6205,D2018_02_25_S00434_I0776,E9,6512,0.1856,0.3000,0.6187
6206,D2018_02_25_S00434_I0776,E9,2857,0.1602,0.2199,0.7285
6207,D2018_02_25_S00434_I0776,E9,7837,0.1851,0.3017,0.6135
6208,D2018_02_25_S00434_I0776,E9,3187,0.1677,0.2262,0.7414
6209,D2018_02_25_S00434_I0776,E9,4586,0.1834,0.2953,0.6211
6210,D2018_02_25_S00434_I0776,E9,9007,0.1891,0.2952,0.6406
6211,D2018_02_25_S00434_I0776,E9,1519,0.2089,0.3752,0.5568
6212,D2018_02_25_S00434_I0776,E9,8657,0.1929,0.2942,0.6557
6213,D2018_02_25_S00434_I0776,E9,2229,0.2141,0.3115,0.6873
6214,D2018_02_25_S00434_I0776,E9,7012,0.1903,0.3020,0.6301
6215,D2018_02_25_S00434_I0776,E9,9137,0.1912,0.2937,0.6510
6216,D2018_02_25_S00434_I0776,E9,8078,0.2094,0.3069,0.6823
6217,D2018_02_25_S00434_I0776,E9,3717,0.1595,0.2495,0.6393
6218,D2018_02_25_S00434_I0776,E9,8837,0.1925,0.2933,0.6563
6219,D2018_02_25_S00434_I0776,E9,6011,0.1832,0.3013,0.6080
6220,D2018_02_25_S00434_I0776,E9,5881,0.1771,0.3102,0.5709
6221,D2018_02_25_S00434_I0776,E9,7217,0.1855,0.2945,0.6299
6222,D2018_02_25_S00434_I0776,E9,8038,0.2063,0.3141,0.6568
6223,D2018_02_25_S00434_I0776,E9,8777,0.1875,0.2936,0.6386
6224,D2018_02_25_S00434_I0776,E9,4078,0.1863,0.2942,0.6332
6225,D2018_02_25_S00434_I0776,E9,4936,0.1841,0.2954,0.6232
6226,D2018_02_25_S00434_I0776,E9,7307,0.1835,0.2954,0.6212
6227,D2018_02_25_S00434_I0776,E9,3407,0.1655,0.2361,0.7010
6228,D2018_02_25_S00434_I0776,E9,2673,0.1768,0.2385,0.7413
6229,D2018_02_25_S00434_I0776,E9,1299,0.2007,0.3810,0.5268
6230,D2018_02_25_S00434_I0776,E9,8018,0.2019,0.3089,0.6536
6231,D2018_02_25_S00434_I0776,E9,7407,0.1865,0.2965,0.6290
6232,D2018_02_25_S00434_I0776,E9,6867,0.1890,0.3022,0.6254
6233,D2018_02_25_S00434_I0776,E9,8436,0.1873,0.2963,0.6321
6234,D2018_02_25_S00434_I0776,E9,5076,0.1834,0.2948,0.6221
6235,D2018_02_25_S00434_I0776,E9,4315,0.1859,0.2934,0.6336
6236,D2018_02_25_S00434_I0776,E9,7267,0.1844,0.2955,0.6240
6237,D2018_02_25_S00434_I0776,E9,9217,0.1896,0.2939,0.6451
6238,D2018_02_25_S00434_I0776,E9,8158,0.2209,0.3168,0.6973
6239,D2018_02_25_S00434_I0776,E9,6837,0.1881,0.3016,0.6237
6240,D2018_02_25_S00434_I0776,E9,2643,0.1787,0.2354,0.7591
6241,D2018_02_25_S00434_I0776,E9,1559,0.1936,0.3766,0.5141
6242,D2018_02_25_S00434_I0776,E9,9017,0.1890,0.2931,0.6448
6243,D2018_02_25_S00434_I0776,E9,6321,0.1851,0.3011,0.6147
6244,D2018_02_25_S00434_I0776,E9,4756,0.1842,0.2956,0.6231
6245,D2018_02_25_S00434_I0776,E9,5891,0.1831,0.3048,0.6007
6246,D2018_02_25_S00434_I0776,E9,7111,0.1891,0.3008,0.6287
6247,D2018_02_25_S00434_I0776,E9,1349,0.2067,0.3706,0.5577
6248,D2018_02_25_S00434_I0776,E9,7467,0.1875,0.3011,0.6227
6249,D2018_02_25_S00434_I0776,E9,9177,0.1878,0.2919,0.6434
6250,D2018_02_25_S00434_I0776,E9,6361,0.1838,0.2985,0.6157
6251,D2018_02_25_S00434_I0776,E9,1629,0.2133,0.3774,0.5652
6252,D2018_02_25_S00434_I0776,E9,4058,0.1830,0.2939,0.6227
6253,D2018_02_25_S00434_I0776,E9,5606,0.1792,0.2992,0.5989
6254,D2018_02_25_S00434_I0776,E9,5016,0.1805,0.2945,0.6129
6255,D2018_02_25_S00434_I0776,E9,6451,0.1897,0.3007,0.6309
6256,D2018_02_25_S00434_I0776,E9,2927,0.1678,0.2322,0.7227
6257,D2018_02_25_S00434_I0776,E9,7637,0.1852,0.3001,0.6171
6258,D2018_02_25_S00434_I0776,E9,8867,0.1919,0.2931,0.6547
6259,D2018_02_25_S00434_I0776,E9,6692,0.1857,0.2993,0.6204
6260,D2018_02_25_S00434_I0776,E9,5346,0.1776,0.2985,0.5950
6261,D2018_02_25_S00434_I0776,E9,5426,0.1772,0.2975,0.5956
6262,D2018_02_25_S00434_I0776,E9,9477,0.1862,0.2878,0.6470
6263,D2018_02_25_S00434_I0776,E9,5466,0.1715,0.2998,0.5720
6264,D2018_02_25_S00434_I0776,E9,9197,0.1913,0.2923,0.6545
6265,D2018_02_25_S00434_I0776,E9,4305,0.1869,0.2912,0.6418
6266,D2018_02_25_S00434_I0776,E9,8382,0.1901,0.2937,0.6473
6267,D2018_02_25_S00434_I0776,E9,6461,0.1843,0.2985,0.6174
6268,D2018_02_25_S00434_I0776,E9,3217,0.1689,0.2275,0.7424
6269,D2018_02_25_S00434_I0776,E9,6827,0.1844,0.2978,0.6192
6270,D2018_02_25_S00434_I0776,E9,2623,0.1822,0.2398,0.7598
6271,D2018_02_25_S00434_I0776,E9,2089,0.2090,0.3641,0.5740
6272,D2018_02_25_S00434_I0776,E9,4646,0.1826,0.2963,0.6163
6273,D2018_02_25_S00434_I0776,E9,7827,0.1853,0.3051,0.6073
6274,D2018_02_25_S00434_I0776,E9,2009,0.2129,0.3866,0.5507
6275,D2018_02_25_S00434_I0776,E9,4466,0.1841,0.2981,0.6176
6276,D2018_02_25_S00434_I0776,E9,9717,0.1867,0.2858,0.6533
6277,D2018_02_25_S00434_I0776,E9,4976,0.1855,0.2920,0.6353
6278,D2018_02_25_S00434_I0776,E9,7427,0.1883,0.2988,0.6302
6279,D2018_02_25_S00434_I0776,E9,1279,0.1998,0.3833,0.5213
6280,D2018_02_25_S00434_I0776,E9,6571,0.1873,0.3006,0.6231
6281,D2018_02_25_S00434_I0776,E9,4776,0.1840,0.2980,0.6174
6282,D2018_02_25_S00434_I0776,E9,4128,0.1846,0.3155,0.5851
6283,D2018_02_25_S00434_I0776,E9,7101,0.1884,0.3036,0.6206
6284,D2018_02_25_S00434_I0776,E9,1989,0.2115,0.3802,0.5563
6285,D2018_02_25_S00434_I0776,E9,5901,0.1789,0.3029,0.5906
6286,D2018_02_25_S00434_I0776,E9,7277,0.1822,0.2963,0.6149
6287,D2018_02_25_S00434_I0776,E9,6601,0.1922,0.3013,0.6379
6288,D2018_02_25_S00434_I0776,E9,6938,0.1906,0.2975,0.6407
6289,D2018_02_25_S00434_I0776,E9,8587,0.1928,0.2989,0.6450
6290,D2018_02_25_S00434_I0776,E9,2592,0.1831,0.2430,0.7535
6291,D2018_02_25_S00434_I0776,E9,4636,0.1835,0.2957,0.6206
6292,D2018_02_25_S00434_I0776,E9,1369,0.1937,0.3709,0.5222
6293,D2018_02_25_S00434_I0776,E9,7617,0.1871,0.3015,0.6206
6294,D2018_02_25_S00434_I0776,E9,8333,0.1921,0.3032,0.6336
6295,D2018_02_25_S00434_I0776,E9,8292,0.1966,0.3009,0.6534
6296,D2018_02_25_S00434_I0776,E9,5821,0.1761,0.3019,0.5833
6297,D2018_02_25_S00434_I0776,E9,7667,0.1868,0.2960,0.6311
6298,D2018_02_25_S00434_I0776,E9,6632,0.1886,0.3025,0.6235
6299,D2018_02_25_S00434_I0776,E9,6779,0.1876,0.3064,0.6123
6300,D2018_02_25_S00434_I0776,E9,4038,0.1819,0.2925,0.6219
6301,D2018_02_25_S00434_I0776,E9,2469,0.2037,0.3267,0.6235
6302,D2018_02_25_S00434_I0776,E9,3688,0.1625,0.2467,0.6587
6303,D2018_02_25_S00434_I0776,E9,5246,0.1790,0.2960,0.6047
6304,D2018_02_25_S00434_I0776,E9,7717,0.1850,0.2981,0.6206
6305,D2018_02_25_S00434_I0776,E9,2139,0.2182,0.3965,0.5503
6306,D2018_02_25_S00434_I0776,E9,2279,0.2114,0.2979,0.7096
6307,D2018_02_25_S00434_I0776,E9,3057,0.1699,0.2380,0.7139
6308,D2018_02_25_S00434_I0776,E9,2379,0.2080,0.3056,0.6806
6309,D2018_02_25_S00434_I0776,E9,8476,0.1914,0.2971,0.6442
6310,D2018_02_25_S00434_I0776,E9,1159,0.2064,0.3788,0.5449
6311,D2018_02_25_S00434_I0776,E9,8797,0.1884,0.2913,0.6468
6312,D2018_02_25_S00434_I0776,E9,3147,0.1690,0.2308,0.7322
6313,D2018_02_25_S00434_I0776,E9,8098,0.2131,0.3102,0.6870
6314,D2018_02_25_S00434_I0776,E9,5026,0.1811,0.2960,0.6118
6315,D2018_02_25_S00434_I0776,E9,3397,0.1713,0.2527,0.6779
6316,D2018_02_25_S00434_I0776,E9,4926,0.1809,0.2974,0.6083
6317,D2018_02_25_S00434_I0776,E9,1929,0.2240,0.3815,0.5872
6318,D2018_02_25_S00434_I0776,E9,3177,0.1703,0.2300,0.7404
6319,D2018_02_25_S00434_I0776,E9,1599,0.2052,0.3792,0.5411
6320,D2018_02_25_S00434_I0776,E9,8997,0.1907,0.2922,0.6526
6321,D2018_02_25_S00434_I0776,E9,1899,0.2218,0.3599,0.6163
6322,D2018_02_25_S00434_I0776,E9,7978,0.1979,0.3018,0.6557
6323,D2018_02_25_S00434_I0776,E9,8607,0.1944,0.3067,0.6338
6324,D2018_02_25_S00434_I0776,E9,3227,0.1672,0.2267,0.7375
6325,D2018_02_25_S00434_I0776,E9,4238,0.1822,0.2930,0.6218
6326,D2018_02_25_S00434_I0776,E9,9377,0.1893,0.2924,0.6474
6327,D2018_02_25_S00434_I0776,E9,7357,0.1852,0.3007,0.6159
6328,D2018_02_25_S00434_I0776,E9,5981,0.1836,0.3009,0.6102
6329,D2018_02_25_S00434_I0776,E9,9247,0.1892,0.2953,0.6407
6330,D2018_02_25_S00434_I0776,E9,8456,0.1901,0.2891,0.6576
6331,D2018_02_25_S00434_I0776,E9,9427,0.1884,0.2883,0.6535
6332,D2018_02_25_S00434_I0776,E9,9257,0.1882,0.3000,0.6273
6333,D2018_02_25_S00434_I0776,E9,5406,0.1746,0.2974,0.5871
6334,D2018_02_25_S00434_I0776,E9,3567,0.1537,0.2375,0.6472
6335,D2018_02_25_S00434_I0776,E9,7767,0.1819,0.2996,0.6071
6336,D2018_02_25_S00434_I0776,E9,1959,0.2200,0.3795,0.5797
6337,D2018_02_25_S00434_I0776,E9,4616,0.1837,0.2967,0.6191
6338,D2018_02_25_S00434_I0776,E9,3017,0.1712,0.2334,0.7335
6339,D2018_02_25_S00434_I0776,E9,9187,0.1886,0.2894,0.6517
6340,D2018_02_25_S00434_I0776,E9,7487,0.1870,0.2986,0.6263
6341,D2018_02_25_S00434_I0776,E9,6411,0.1870,0.2990,0.6254
6342,D2018_02_25_S00434_I0776,E9,7527,0.1877,0.3033,0.6189
6343,D2018_02_25_S00434_I0776,E9,2319,0.2150,0.3187,0.6746
6344,D2018_02_25_S00434_I0776,E9,3978,0.1898,0.3068,0.6186
6345,D2018_02_25_S00434_I0776,E9,9707,0.1854,0.2894,0.6406
6346,D2018_02_25_S00434_I0776,E9,4506,0.1807,0.2937,0.6153
6347,D2018_02_25_S00434_I0776,E9,8008,0.1995,0.3048,0.6545
6348,D2018_02_25_S00434_I0776,E9,4576,0.1823,0.2947,0.6186
6349,D2018_02_25_S00434_I0776,E9,3127,0.1700,0.2274,0.7476
6350,D2018_02_25_S00434_I0776,E9,1809,0.2107,0.3737,0.5638
6351,D2018_02_25_S00434_I0776,E9,7287,0.1845,0.2948,0.6258
6352,D2018_02_25_S00434_I0776,E9,3297,0.1629,0.2373,0.6865
6353,D2018_02_25_S00434_I0776,E9,4596,0.1848,0.2978,0.6206
6354,D2018_02_25_S00434_I0776,E9,1969,0.2141,0.3913,0.5472
6355,D2018_02_25_S00434_I0776,E9,8362,0.1895,0.3004,0.6308
6356,D2018_02_25_S00434_I0776,E9,4168,0.1865,0.3255,0.5730
6357,D2018_02_25_S00434_I0776,E9,1329,0.2011,0.3751,0.5361
6358,D2018_02_25_S00434_I0776,E9,3828,0.1887,0.2716,0.6948
6359,D2018_02_25_S00434_I0776,E9,7257,0.1854,0.2957,0.6270
6360,D2018_02_25_S00434_I0776,E9,2612,0.1792,0.2384,0.7517
6361,D2018_02_25_S00434_I0776,E9,6858,0.1886,0.3016,0.6253
6362,D2018_02_25_S00434_I0776,E9,4268,0.1826,0.2890,0.6318
6363,D2018_02_25_S00434_I0776,E9,5276,0.1792,0.2964,0.6046
6364,D2018_02_25_S00434_I0776,E9,8446,0.1920,0.3000,0.6400
6365,D2018_02_25_S00434_I0776,E9,1789,0.2068,0.3736,0.5535
6366,D2018_02_25_S00434_I0776,E9,7998,0.2000,0.3028,0.6605
6367,D2018_02_25_S00434_I0776,E9,3357,0.1674,0.2352,0.7117
6368,D2018_02_25_S00434_I0776,E9,9267,0.1881,0.2981,0.6310
6369,D2018_02_25_S00434_I0776,E9,7187,0.1835,0.2987,0.6143
6370,D2018_02_25_S00434_I0776,E9,8927,0.1839,0.2947,0.6240
6371,D2018_02_25_S00434_I0776,E9,9438,0.1870,0.2909,0.6428
6372,D2018_02_25_S00434_I0776,E9,9548,0.1881,0.2913,0.6457
6373,D2018_02_25_S00434_I0776,E9,8566,0.1909,0.2939,0.6495
6374,D2018_02_25_S00434_I0776,E9,6592,0.1884,0.3006,0.6267
6375,D2018_02_25_S00434_I0776,E9,2837,0.1638,0.2289,0.7156
6376,D2018_02_25_S00434_I0776,E9,3958,0.1929,0.3060,0.6304
6377,D2018_02_25_S00434_I0776,E9,8617,0.1936,0.2981,0.6494
6378,D2018_02_25_S00434_I0776,E9,7587,0.1858,0.2970,0.6256
6379,D2018_02_25_S00434_I0776,E9,9127,0.1912,0.2936,0.6512
6380,D2018_02_25_S00434_I0776,E9,6081,0.1883,0.2993,0.6291
6381,D2018_02_25_S00434_I0776,E9,6441,0.1907,0.2994,0.6369
6382,D2018_02_25_S00434_I0776,E9,2603,0.1815,0.2421,0.7497
6383,D2018_02_25_S00434_I0776,E9,1819,0.2191,0.3710,0.5906
6384,D2018_02_25_S00434_I0776,E9,1539,0.2053,0.3827,0.5365
6385,D2018_02_25_S00434_I0776,E9,6958,0.1872,0.3034,0.6170
6386,D2018_02_25_S00434_I0776,E9,9666,0.1868,0.2885,0.6475
6387,D2018_02_25_S00434_I0776,E9,1339,0.2016,0.3749,0.5377
6388,D2018_02_25_S00434_I0776,E9,2079,0.2099,0.3705,0.5665
6389,D2018_02_25_S00434_I0776,E9,6161,0.1846,0.3014,0.6125
6390,D2018_02_25_S00434_I0776,E9,2189,0.2135,0.3343,0.6386
6391,D2018_02_25_S00434_I0776,E9,4446,0.1836,0.2926,0.6275
6392,D2018_02_25_S00434_I0776,E9,4048,0.1809,0.2948,0.6136
6393,D2018_02_25_S00434_I0776,E9,5386,0.1749,0.2980,0.5869
6394,D2018_02_25_S00434_I0776,E9,4916,0.1820,0.2946,0.6178
6395,D2018_02_25_S00434_I0776,E9,7918,0.1914,0.3052,0.6271
6396,D2018_02_25_S00434_I0776,E9,8108,0.2153,0.3112,0.6918
6397,D2018_02_25_S00434_I0776,E9,3868,0.1984,0.3214,0.6173
6398,D2018_02_25_S00434_I0776,E9,8526,0.1894,0.2977,0.6362
